国家,确诊,治愈,死亡,日期
丹麦,7073,2748,336,2020-04-18
芬兰,3489,10,82,2020-04-18
瑞士,27186,16400,1366,2020-04-18
苏丹,66,2,10,2020-04-18
匈牙利,1834,231,172,2020-04-18
几内亚,477,59,3,2020-04-18
保加利亚,825,3,38,2020-04-18
塞内加尔,350,211,3,2020-04-18
危地马拉,196,0,5,2020-04-18
喀麦隆,1016,177,22,2020-04-18
马来西亚,5305,3102,88,2020-04-18
古巴,862,0,27,2020-04-18
马约特,233,0,3,2020-04-18
希腊,2224,19,108,2020-04-18
索马里,116,2,5,2020-04-18
斯洛文尼亚,1304,174,66,2020-04-18
萨尔瓦多,164,0,6,2020-04-18
刚果（金）,307,26,25,2020-04-18
阿塞拜疆,1373,590,18,2020-04-18
科特迪瓦,742,220,6,2020-04-18
伊拉克,1482,906,81,2020-04-18
马尔代夫,34,16,0,2020-04-18
加蓬,108,7,1,2020-04-18
韩国,10653,7937,232,2020-04-18
波黑,1195,322,44,2020-04-18
几内亚比绍,50,3,0,2020-04-18
哥斯达黎加,626,0,4,2020-04-18
斯洛伐克,1089,213,11,2020-04-18
黎巴嫩,672,94,21,2020-04-18
巴拉圭,174,30,8,2020-04-18
圣马力诺,426,2,38,2020-04-18
澳大利亚,6565,119,68,2020-04-18
赤道几内亚,79,4,0,2020-04-18
斯里兰卡,248,77,7,2020-04-18
乌兹别克斯坦,1450,140,4,2020-04-18
赞比亚共和国,57,33,2,2020-04-18
立陶宛,1149,210,33,2020-04-18
牙买加,125,0,5,2020-04-18
拉脱维亚,682,88,5,2020-04-18
肯尼亚,262,60,13,2020-04-18
留尼旺,394,0,0,2020-04-18
委内瑞拉,197,0,9,2020-04-18
吉尔吉斯斯坦,506,130,5,2020-04-18
爱沙尼亚,1459,117,38,2020-04-18
北马其顿,1117,139,49,2020-04-18
突尼斯,864,0,37,2020-04-18
塞浦路斯,750,0,17,2020-04-18
吉布提,732,76,2,2020-04-18
塞拉利昂,26,0,0,2020-04-18
刚果（布）,143,11,6,2020-04-18
坦桑尼亚,147,13,5,2020-04-18
马恩岛,258,0,4,2020-04-18
马里,190,34,13,2020-04-18
巴勒斯坦,308,62,2,2020-04-18
格鲁吉亚,385,84,3,2020-04-18
贝宁,37,18,1,2020-04-18
泽西岛,219,0,7,2020-04-18
克罗地亚,1814,600,36,2020-04-18
安道尔,704,205,35,2020-04-18
根西岛,228,0,8,2020-04-18
尼泊尔,30,1,0,2020-04-18
卢森堡,3537,241,72,2020-04-18
乌拉圭,508,286,9,2020-04-18
约旦,407,265,7,2020-04-18
法罗群岛,184,0,0,2020-04-18
阿尔巴尼亚,539,277,26,2020-04-18
尼日尔,627,110,18,2020-04-18
马提尼克,159,0,8,2020-04-18
斯威士兰,19,8,1,2020-04-18
泰国,2733,1787,47,2020-04-18
埃塞俄比亚,105,16,3,2020-04-18
法属圭亚那,96,0,0,2020-04-18
马耳他,412,44,3,2020-04-18
直布罗陀,131,0,1,2020-04-18
关岛,135,0,5,2020-04-18
越南,268,169,0,2020-04-18
瓜德罗普岛,145,0,8,2020-04-18
多哥,83,48,5,2020-04-18
卢旺达,143,65,0,2020-04-18
布基纳法索,557,294,35,2020-04-18
马达加斯加,117,33,0,2020-04-18
钻石公主号邮轮,712,574,13,2020-04-18
缅甸,96,2,5,2020-04-18
百慕大,81,0,5,2020-04-18
利比里亚,76,7,7,2020-04-18
特立尼达和多巴哥,114,0,8,2020-04-18
阿鲁巴,95,0,2,2020-04-18
蒙古,31,5,0,2020-04-18
开曼群岛,60,0,2,2020-04-18
巴哈马,53,0,8,2020-04-18
莫桑比克,34,2,0,2020-04-18
圭亚那,96,8,6,2020-04-18
巴巴多斯,75,0,5,2020-04-18
柬埔寨,122,50,0,2020-04-18
荷属圣马丁,57,0,9,2020-04-18
黑山,303,55,4,2020-04-18
冰岛,1754,1224,9,2020-04-18
文莱,137,113,1,2020-04-18
毛里求斯,325,180,9,2020-04-18
新西兰,1094,816,11,2020-04-18
中国,159506,147022,9204,2020-04-18
博茨瓦纳,15,0,1,2020-04-18
布隆迪共和国,6,0,1,2020-04-18
叙利亚,38,5,2,2020-04-18
特克斯和凯科斯群岛,11,0,1,2020-04-18
东帝汶,18,0,0,2020-04-18
摩纳哥,94,3,3,2020-04-18
斐济,17,0,0,2020-04-18
巴布亚新几内亚,7,0,0,2020-04-18
美国,735366,66854,39095,2020-04-19
俄罗斯,42853,3291,361,2020-04-19
英国,120067,344,16060,2020-04-19
巴西,36925,14026,2372,2020-04-19
意大利,175925,44927,23227,2020-04-19
西班牙,195944,77357,20453,2020-04-19
秘鲁,14420,6684,348,2020-04-19
法国,111821,35983,19323,2020-04-19
印度,16116,2302,519,2020-04-19
荷兰,32655,291,3684,2020-04-19
土耳其,82329,10453,1890,2020-04-19
加拿大,33922,9729,1506,2020-04-19
比利时,38496,8757,5683,2020-04-19
卡塔尔,5448,518,8,2020-04-19
巴基斯坦,7773,1832,148,2020-04-19
沙特阿拉伯,9362,1398,97,2020-04-19
新加坡,6588,683,11,2020-04-19
厄瓜多尔,9022,501,456,2020-04-19
葡萄牙,20206,610,714,2020-04-19
智利,9730,4035,126,2020-04-19
瑞典,14500,17,1578,2020-04-19
白俄罗斯,4779,494,47,2020-04-19
伊朗,82211,57023,5118,2020-04-19
孟加拉国,2456,75,91,2020-04-19
阿联酋,6781,1286,41,2020-04-19
德国,139897,88000,4294,2020-04-19
乌克兰,5449,347,141,2020-04-19
哥伦比亚,3621,85,166,2020-04-19
印度尼西亚,6575,686,582,2020-04-19
波兰,8742,981,347,2020-04-19
多米尼加,4126,0,200,2020-04-19
墨西哥,7497,1,650,2020-04-19
科威特,1915,305,7,2020-04-19
爱尔兰,14758,62,571,2020-04-19
菲律宾,6259,572,409,2020-04-19
巴拿马,4016,4,109,2020-04-19
挪威,7036,0,163,2020-04-19
埃及,3032,701,224,2020-04-19
南非,3034,903,52,2020-04-19
日本,10437,404,224,2020-04-19
塞尔维亚,6318,753,122,2020-04-19
罗马尼亚,8418,1730,417,2020-04-19
阿富汗,933,112,30,2020-04-19
阿根廷,2694,631,122,2020-04-19
加纳,834,99,9,2020-04-19
尼日利亚,542,166,19,2020-04-19
巴林,1873,759,7,2020-04-19
阿曼,1266,233,7,2020-04-19
以色列,13362,3564,171,2020-04-19
摩洛哥,2820,322,138,2020-04-19
哈萨克斯坦,1654,347,17,2020-04-19
摩尔多瓦,2472,457,67,2020-04-19
玻利维亚,465,0,31,2020-04-19
阿尔及利亚,2534,894,367,2020-04-19
捷克,6606,1227,181,2020-04-19
亚美尼亚,1291,545,20,2020-04-19
波多黎各,1068,0,58,2020-04-19
奥地利,14681,10501,452,2020-04-19
洪都拉斯,442,0,41,2020-04-19
丹麦,7242,2748,346,2020-04-19
芬兰,3681,10,90,2020-04-19
瑞士,27268,17100,1374,2020-04-19
苏丹,66,2,10,2020-04-19
匈牙利,1916,250,189,2020-04-19
几内亚,518,65,3,2020-04-19
保加利亚,865,153,41,2020-04-19
塞内加尔,367,220,3,2020-04-19
危地马拉,214,0,7,2020-04-19
喀麦隆,1016,305,42,2020-04-19
马来西亚,5389,3197,89,2020-04-19
古巴,923,0,31,2020-04-19
马约特,245,0,4,2020-04-19
希腊,2235,19,110,2020-04-19
索马里,135,2,7,2020-04-19
斯洛文尼亚,1317,190,70,2020-04-19
萨尔瓦多,177,0,7,2020-04-19
刚果（金）,327,27,25,2020-04-19
阿塞拜疆,1398,712,19,2020-04-19
科特迪瓦,801,239,8,2020-04-19
伊拉克,1513,953,82,2020-04-19
马尔代夫,51,16,0,2020-04-19
加蓬,109,7,1,2020-04-19
韩国,10661,8042,234,2020-04-19
波黑,1245,341,47,2020-04-19
几内亚比绍,50,3,0,2020-04-19
哥斯达黎加,642,0,4,2020-04-19
斯洛伐克,1161,229,12,2020-04-19
黎巴嫩,673,99,21,2020-04-19
巴拉圭,199,30,8,2020-04-19
圣马力诺,426,2,38,2020-04-19
澳大利亚,6586,119,69,2020-04-19
赤道几内亚,79,4,0,2020-04-19
斯里兰卡,269,91,7,2020-04-19
乌兹别克斯坦,1495,195,5,2020-04-19
赞比亚共和国,61,33,3,2020-04-19
立陶宛,1239,228,33,2020-04-19
牙买加,143,0,5,2020-04-19
拉脱维亚,682,88,5,2020-04-19
肯尼亚,270,67,14,2020-04-19
留尼旺,402,0,0,2020-04-19
委内瑞拉,204,0,9,2020-04-19
吉尔吉斯斯坦,554,133,5,2020-04-19
爱沙尼亚,1512,162,38,2020-04-19
北马其顿,1170,164,49,2020-04-19
突尼斯,866,0,37,2020-04-19
塞浦路斯,761,0,17,2020-04-19
吉布提,732,76,2,2020-04-19
乍得,33,0,0,2020-04-19
塞拉利昂,35,0,0,2020-04-19
刚果（布）,143,11,6,2020-04-19
坦桑尼亚,148,13,5,2020-04-19
马恩岛,289,0,4,2020-04-19
马里,216,41,13,2020-04-19
巴勒斯坦,313,62,2,2020-04-19
格鲁吉亚,394,86,4,2020-04-19
贝宁,37,18,1,2020-04-19
泽西岛,223,0,10,2020-04-19
克罗地亚,1832,615,39,2020-04-19
安道尔,704,205,35,2020-04-19
根西岛,234,0,9,2020-04-19
尼泊尔,31,2,0,2020-04-19
海地,43,0,3,2020-04-19
卢森堡,3537,241,72,2020-04-19
中非共和国,12,10,0,2020-04-19
乌拉圭,517,298,9,2020-04-19
约旦,413,269,7,2020-04-19
法罗群岛,184,0,0,2020-04-19
阿尔巴尼亚,548,277,26,2020-04-19
尼日尔,639,113,19,2020-04-19
马提尼克,159,0,8,2020-04-19
斯威士兰,22,8,1,2020-04-19
泰国,2765,1928,47,2020-04-19
埃塞俄比亚,108,16,3,2020-04-19
法属圭亚那,96,0,0,2020-04-19
马耳他,422,44,3,2020-04-19
直布罗陀,133,0,1,2020-04-19
关岛,135,0,5,2020-04-19
越南,268,169,0,2020-04-19
瓜德罗普岛,145,0,8,2020-04-19
多哥,84,49,5,2020-04-19
卢旺达,144,69,0,2020-04-19
布基纳法索,565,321,36,2020-04-19
马达加斯加,120,35,0,2020-04-19
钻石公主号邮轮,712,574,13,2020-04-19
缅甸,107,2,5,2020-04-19
百慕大,83,0,5,2020-04-19
利比里亚,81,7,7,2020-04-19
特立尼达和多巴哥,114,0,8,2020-04-19
阿鲁巴,96,0,2,2020-04-19
